	Y1	Y2	Y3	Y4	Y5	Y6	Y7	Y8	Y9	Y10	Y11	Y12	Y13	Y14	Y15	SRR1646026	SRR1646027	SRR1646028	SRR1646029	SRR1646034	SRR1646035	SRR1646036	SRR1646037	SM01	SM02	SM03	SM05	SM11	SM18	SM20	SM23	SM24	SM25	SM28	SM29	SM30	SM31	SM32	SM33	SM34	SM37	SM39	SM40	SM41	SM42	SM43	SM44	HC02	HC07	HC09	HC11	HC12	HC53	HC61	HC64	HC67	HC70	HC72	HC74	SRS012969_HMP	SRS013951_HMP	SRS014287_HMP	SRS014459_HMP	SRS016095_HMP	SRS016438_HMP	SRS017247_HMP	SRS017916_HMP	SRS022071_HMP	SRS023346_HMP	SRS043667_HMP	SRS045528_HMP	SRS045645_HMP	SRS045739_HMP	SRS047014_HMP	SRS047044_HMP	SRS049959_HMP	SRS053649_HMP	SRS074964_HMP	SRS075078_HMP	SRS075341_HMP	SRS075963_HMP	SRS077335_HMP	SRS077753_HMP	SRS077849_HMP	SRS078242_HMP	SRS078419_HMP	SRS078665_HMP	SRS098571_HMP	SRS098717_HMP	SRS101376_HMP	SRS104197_HMP	SRS104400_HMP	SRS140492_HMP	SRS140513_HMP	SRS142712_HMP	SRS142890_HMP	SRS143991_HMP	SRS145497_HMP	SRS146813_HMP	SRS147445_HMP	SRS147919_HMP	SRS148424_HMP
Glutamine_glutamate_aspartate_asparagine;_ammonia_assimilation	0.6261633606	0.4668128769	0.6665962031	0.7761942912	0.861295514	0.6466413894	0.6292992634	1.0047029982	0.9059108985	0.4876789541	0.8674819252	0.8997511172	0.7358982105	1.0250636407	0.6067877394	1.1185693951	1.4564660691	1.2450495662	1.926463887	1.226519337	1.213001757	0.3220611916	1.1223637464	1.1166290941	1.1256955574	1.1037004427	1.0261748938	1.0844389638	1.1872634146	1.3663703421	1.3641136752	0.9898175199	1.0541969857	1.1514821895	1.0030444617	1.1194199457	1.2459037635	1.1885529589	1.2989964704	1.0896628554	1.2214540715	0.8999442457	1.106624952	1.0854141251	1.1914295165	1.0574153326	1.1541526243	0.8630957425	1.0124118634	0.7712065202	0.7381485688	0.9787099155	1.0227967238	1.0073868459	0.8715501136	0.9151556101	0.8202250545	0.9240110225	0.901029388	1.06199	0.982161	0.992475	0.97156	0.893525	0.922052	0.830997	1.11249	1.04719	0.819798	1.1298	0.955269	0.932634	0.942036	0.907434	1.03793	1.0666	0.967874	0.934215	0.947365	0.904088	0.922662	0.872482	0.958995	1.035	0.980192	1.06175	1.00324	0.99364	0.933183	1.05406	0.932884	1.03094	0.975204	0.900044	0.869239	1.0016	1.06649	0.932638	0.9524	1.01152	0.891146	0.936371
Gram-Negative_cell_wall_components	1.7151630129	2.0073391292	2.1633940016	1.3802894456	1.8025419486	2.5430212651	2.1366684969	1.5484228181	1.5332373572	1.3884528564	1.5143291274	1.21768372	1.2537687131	1.1178792622	1.6591950007	1.0890708984	1.2300560734	1.1495735539	0.9968102073	0	1.3566022436	1.690821256	1.1796606335	0.4471081245	0.3744434523	0.6115426183	0.8360396079	0.2965640166	0.563673145	0.6882244755	0.7942911383	0.9200545481	0.4439137022	0.2700726762	0.2891808798	0.5511439794	0.3950638408	0.4598473452	0.2954218691	0.7103533215	0.5050487598	1.3210257802	0.5661084597	0.697767191	0.6747701071	1.1173065419	0.6044143381	0.9655901665	0.802542833	1.1373037567	1.6884488328	1.0018987331	0.900208123	0.8350983717	1.2226323678	1.0275490725	0.9954126002	1.2251739444	1.2454801795	1.19217	0.624642	0.944014	0.96223	1.2699	1.45228	1.21489	1.0016	1.0159	1.13279	1.30196	1.19258	1.21623	1.23832	1.0815	1.31977	0.973908	1.29762	1.10848	1.1057	1.0626	1.13129	1.27786	1.18172	1.25372	1.17521	1.24615	1.17247	1.25066	1.0776	1.1003	1.18761	0.90523	1.083	1.35128	1.16936	1.16705	1.08905	1.30363	1.2253	1.2127	0.96495	1.11156
Gram-Positive_cell_wall_components	0.1667685466	0.1854665667	0.4336839946	0.2414729368	0.224922717	0.3201543242	0.5819373133	0.1841276125	0.3289757748	0.5889687877	0.3712731806	0.5398787642	0.5869920787	0.601193312	0.1607996647	0.3722772407	0.3113921625	0.2446606864	0.1329080276	0	0.1710816777	0	0.2764382599	0.1428222458	0.3430724883	0.2409112749	0.274150644	0.1976257904	0.2069017621	0.2027768825	0.428717498	0.3553686027	0.1557740121	0.2125423122	0.4253186323	0.3425032715	0.1542866151	0.2386352662	0.2293823477	0.2435694314	0.2128862949	0.2107283521	0.3066679595	0.2837829022	0.270787793	0.2552023111	0.2197911638	0.4028825366	0.364716408	0.4672588214	0.2187116938	0.3070434438	0.2955865253	0.3671881295	0.3598501695	0.3451022676	0.3735888369	0.3798557734	0.3528289042	0.324353	0.31382	0.377516	0.36925	0.379272	0.323579	0.319998	0.305677	0.320825	0.289082	0.263627	0.320256	0.318377	0.316542	0.310671	0.345433	0.294442	0.344299	0.31401	0.286967	0.287494	0.331493	0.391988	0.309947	0.341145	0.334611	0.341838	0.237953	0.351634	0.34075	0.260213	0.416826	0.276432	0.299813	0.342661	0.385594	0.305899	0.308267	0.365805	0.442501	0.362313	0.226614	0.314437
Heat_shock	1.2124896614	0.9451283423	0.9404559316	1.1605882592	1.5459742596	1.3870654821	1.6532035274	1.0223377897	0.8771993	1.2083568251	0.7804736075	1.0426692083	1.397588689	1.2953160446	1.2504695549	1.7432547057	1.5458303314	1.203903016	1.4509931854	3.1833727966	1.3404780335	1.5461591549	1.3472777023	1.5846814621	1.5218794859	1.54789878	1.1441144521	1.4434739774	1.3927928896	1.5766259545	1.3862299555	1.2341406641	1.5116536345	2.175554029	1.3170114713	1.4990458817	1.497563741	1.2799734788	1.5587353457	1.4036253683	1.4913922365	1.070511603	1.257930352	1.4545435236	1.5043135482	1.1647532669	1.4029175906	1.3078802525	1.4097443868	1.1444048693	1.1470926308	1.3412293876	1.4429434729	1.3770581625	1.241296906	1.3844139062	1.2843853764	1.240297371	1.3394237102	1.00842	1.31286	0.995909	0.987907	0.871686	0.550197	0.53741	1.41426	1.00857	0.571168	0.820081	0.713491	0.643013	0.587244	0.909107	0.958694	1.19293	0.674985	0.600845	0.85594	0.926228	0.971868	0.6552	0.863384	0.904679	0.765599	0.945899	0.776517	0.849473	0.746086	0.871802	0.861188	1.03023	0.90991	0.692351	0.624143	0.84212	0.925296	0.657831	0.782178	0.729159	0.706788	0.96019
heat_shock_cell_division_proteases_and_a_methyltransferase	0.0059719795	0.0009636939	0.0157506302	0.0106795712	0.0026810473	0.007145003	0.001365211	0.0019421266	0.012223858	0.0188351043	0.0099171609	0.0039159146	0.0052301753	0.013611924	0.0052971867	0.0255950857	0	0.0007452453	0	0	0	0	0	0.0002357594	0.000578661	0.0002733542	0.0001381622	0.0002634178	0.0003980378	0.0002561769	0.000212511	0.000271298	0.0001121054	0.0002668312	0.0007067835	5.82E-05	0.0004885131	0.0003938086	0.0007183819	0.0004784857	0.0002414229	0.0005037119	0.0002984528	0.0001670225	0.0002059494	0.0004549968	0.0006347067	0.0067962188	0.0076829548	0.003798903	0.0078420551	0.0082162836	0.0081758394	0.0070285531	0.007546333	0.0068406069	0.006336297	0.0067971326	0.0115985515	0.000678645	0.000604807	0.000384517	0.000709287	0.000897151	0.000230612	3.92E-05	0.000656627	0.000715364	0.000210546	0.00147751	0.000411066	0.00019678	0.000290374	0.000245725	0.000402716	0.00141952	0.000289695	0.000297612	0.000480593	0.000913152	0.00050483	0.000116199	0.000315631	0.000794165	0.000524331	0.000748928	0.0001943	0.000802785	0.000795656	0.000546756	0.00048154	0.00156864	0.000644757	0.000444409	0.000243248	0.00103184	0.000684153	0.000341185	0.000394064	0.000461657	0.000509544	0.00157096
Histidine_Metabolism	0.7039361687	0.4096179496	0.5245552675	0.3851498888	0.2075090332	0.3954760985	0.2646103434	0.5322411292	0.5882814538	0.2345211506	0.6313445488	0.5730585814	0.3784043332	0.6206065084	0.6232689254	0.8919887382	0.6279915518	0.8109837806	0.7202592729	0.9668508287	0.4651529486	0.2415458937	0.5754752494	0.8889378489	0.8192931585	0.7944335345	0.6368523556	0.8014925505	0.8079409559	0.7404108656	0.9284976993	0.6717478448	0.8477091262	1.2338822541	0.8456407913	0.8596928145	0.7800139722	0.6677989246	0.6037134468	0.7425624022	0.793088885	0.6269486863	0.7455962838	0.782259095	0.7799319327	0.675174399	0.7749412738	0.6780588021	0.688937401	0.6302095401	0.5213331102	0.7948113898	0.7492363505	0.7733681471	0.6225896256	0.8053156729	0.6317036613	0.6887862893	0.693024188	0.693651	0.757478	0.749197	0.774196	0.669894	0.754346	0.707014	1.38613	0.876605	0.719898	0.607416	0.813973	0.747627	0.778858	0.734886	0.640224	0.747054	0.7825	0.753347	0.803321	0.792686	0.790523	0.695139	0.854135	0.738496	0.770185	0.684858	0.66128	0.739207	0.750285	0.865792	0.765851	0.735461	0.818488	0.758211	0.816933	0.779085	0.823956	0.766221	0.742125	0.769966	0.766919	0.78515
Hydrocarbons	0.0002043603	0.001256992	2.30E-05	0.0008061291	0.0079622849	0.0020227688	0.001365211	2.86E-05	0	0.0001541464	0.0008171129	0.0006229864	0	0	0.0003858465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.07E-05	7.24E-05	2.76E-05	0	0	0	0	1.76E-05	0	1.17E-06	0	0	0	0	0	0	0	4.23E-06	0	0	0	0	0	0	0	3.86E-06	8.33E-06	0	1.50E-06	1.12E-06	2.64E-05	0	0	9.45E-07	3.52E-06	0	0	0	0	0	0	2.44E-06	0	0	0	0	0	7.31E-07	0	0	0	0
Hypothetical_associated_with_RecF	0.009716722	0.0077716964	0.0126605177	0.0330369335	0.0132812152	0.0086634694	0.0161777505	0.0207510725	0.0051282731	0.0117339085	0.0094684863	0.0217155266	0.0272682319	0.009074616	0.0128171543	0.0127975429	0.0078392433	0.0063345853	0.2392344498	0	0	0	0.0071392875	0.0353868281	0.0237075631	0.0147036261	0.0063351713	0.0224465976	0.0206841288	0.0086596355	0.0150048628	0.016428002	0.0313900538	0.006904082	0.0192961666	0.0217152708	0.0334676362	0.0131637146	0.0146392492	0.0169447109	0.0294936862	0.0229517733	0.0112343432	0.0188130488	0.0095335486	0.009728843	0.0263022771	0.0160779198	0.0235122686	0.0155683178	0.0175794033	0.0163079096	0.018048944	0.0237244768	0.0132172268	0.0174499228	0.0168578884	0.0185337821	0.0176089913	0.0064024	0.0280382	0.0190914	0.0161565	0.00538945	0.000378802	0.00136686	0.0100287	0.00638792	0.00156659	0.00170935	0.00536991	0.00134992	0.00107052	0.0120686	0.00209273	0.0100662	0.00145598	0.00246273	0.00599589	0.00735056	0.00627759	0.00293848	0.00399909	0.00418902	0.00446956	0.00553079	0.000791458	0.00747526	0.00363992	0.00633941	0.00884857	0.00910774	0.0095651	0.00316561	0.00231477	0.00709058	0.00847632	0.00212004	0.010356	0.00317147	0.009074	0.00837684
Hypothetical_in_Lysine_biosynthetic_cluster	0.0275392458	0.016400753	0.0268319822	0.0220768838	0.0138307995	0.0095136712	0.0115189679	0.0262483233	0.0078692467	0.0105221262	0.0333292192	0.014310888	0.0088811093	0.002268654	0.0337631074	0	0	0.002235736	0.0132908028	0	0	0	0	0.0011810203	0.0005746234	0.0025013717	0.0015355287	0.0002231161	0.0009094456	0.0006294244	0.0002191355	0.0066341399	0.0007015629	0.0002650035	0.0009130783	0.0003898231	0.0015438024	0.009793683	0.0005814114	0.0009705236	0.0028698318	0.0393888993	0.0033457869	0.00198252	0.0029534128	0.0033486066	0.0019543251	0.0031725812	0.0022846138	0.0025796455	0.0274720573	0.0031689709	0.0042462816	0.0024645207	0.0073854468	0.0028041618	0.0036910123	0.0089159201	0.0117541365	0.000508241	0.000118273	0.000243017	0.000424435	0.000893811	0.000465591	9.48E-05	0.00103341	0.000243046	0.000460854	0.000941468	0.000489316	0.00124953	0.000869971	0.000221066	0.000165933	0.00101337	0.000488178	0.000282816	0.000522537	0.00135672	0.000398897	0.000235537	0.000414899	0.000901716	0.000864327	0.000504522	0.000436139	0.000704222	0.00074975	0.00123574	0.00030941	0.000264577	0.00126125	0.000362821	0.000317292	0.000943923	0.000452494	0.000326301	0.000447554	0.00062733	0.00157165	0.000772616
Hypothetical_lipase_related_to_Phosphatidate_metabolism	0.0016290551	0.0200092476	0.0093653597	0.0032543275	0.0049510202	0.0063138925	0.036151615	0.0284548609	0.0035367401	0.044367205	0.004710984	0.000453081	0.0019018819	0	0.0010580227	0.0219386449	0.0251509054	0.003971093	0	0	0	0	0.0014278575	0.002393621	0.0020045813	0.0040576405	0.0069076872	0.0011817326	0.0042606164	0.0010791111	0.0121846111	0.0062686874	0.0032539439	0.0010876191	0.0011259405	0.0038195952	0.0015670194	0.0014582236	0.0005654617	0.0047770161	0.0026487436	0.0131977903	0.0037424026	0.003507949	0.0040411057	0.0063112148	0.0016789525	0.0035326917	0.0011961555	0.0021116548	0.0170597107	0.0023551407	0.0021736841	0.0024826117	0.0026458125	0.0019412936	0.0030846919	0.0038542242	0.0032249149	0.00235927	0.0018438	0.00345555	0.00281012	0.00230584	0.00303366	0.00313717	0.0138047	0.00382849	0.000555293	0.00270759	0.00401393	0.00435443	0.00372971	0.00411333	0.00226715	0.00428397	0.0039869	0.00752391	0.00297488	0.00313332	0.00342421	0.00541324	0.00468341	0.00360022	0.0040855	0.00306857	0.00215057	0.00286182	0.00485184	0.00369927	0.00326494	0.0023386	0.00776624	0.00481652	0.0167894	0.00431168	0.00564745	0.00465013	0.00192852	0.00222691	0.00111828	0.00264632
Hypothetical_protein_possible_functionally_linked_with_Alanyl-tRNA_synthetase	0.0295869954	0.04101738	0.0318783038	0.0296800154	0.0428520613	0.033550259	0.0408025392	0.0478325396	0.0162026906	0.0440655011	0.0194256222	0.0195643164	0.0416161196	0.0522924749	0.0274405318	0.034126781	0.0467741514	0.0437217662	0.0531632111	0.1841620626	0.0394197414	0	0.040821426	0.0718947524	0.0873784173	0.0656138231	0.0397938474	0.0825672292	0.0702896954	0.1434153768	0.0587417205	0.0473420184	0.0569198864	0.0736611373	0.0809678581	0.055960889	0.0768294223	0.0635376405	0.1140204443	0.0628340594	0.0602365367	0.0557895017	0.057559621	0.0693227414	0.0799099169	0.0445867899	0.0731094168	0.0549721825	0.0813604172	0.0379935224	0.0419917441	0.0832842778	0.0955876044	0.0833776673	0.0488836961	0.0798690676	0.0654585967	0.0497027108	0.0652961897	0.0307493	0.0698122	0.052185	0.0442229	0.0401937	0.0421153	0.033823	0.108802	0.045557	0.0340654	0.0289467	0.0398856	0.0378313	0.0415904	0.0451857	0.0310385	0.0530777	0.0419612	0.0397625	0.0453263	0.0363996	0.0494648	0.0433603	0.0344584	0.036485	0.0414984	0.0326057	0.0395482	0.0467794	0.0396099	0.0418048	0.0424858	0.0549148	0.0435313	0.0424811	0.0294581	0.0419851	0.0422472	0.0431266	0.0512912	0.0404705	0.0455586	0.044903
Hypothetical_Related_to_Dihydroorate_Dehydrogenase	0	0	0.0002296372	0.0006202801	0	0	0	0	0	1.54E-05	0.000480837	0	0	0	1.79E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.28E-05	1.94E-05	0	0	0	0	0	0	0	0	0	3.89E-05	0	0	0	0	0	1.44E-05	0	6.03E-05	4.51E-05	5.71E-05	0	2.55E-05	7.24E-05	1.65E-05	7.22E-05	0	1.99E-05	2.21E-05	0	0	6.97E-06	0	0	2.29E-06	5.79E-06	0	0	4.43E-06	2.71E-06	0	1.91E-06	7.85E-07	6.37E-07	2.78E-06	0	0	4.39E-05	4.52E-05	0	6.35E-06	1.80E-05	0	0	1.90E-06	8.02E-06	5.73E-06	2.35E-06	6.48E-07	6.09E-05	1.82E-05	2.76E-06	3.43E-05	2.27E-05	2.44E-05	2.64E-05	0	9.53E-06	0	1.28E-05	6.84E-06	0	0	1.23E-05
Inorganic_sulfur_assimilation	0.0833659332	0.1625226288	0.0398924773	0.0643971371	0.0549705263	0.0267075528	0.0319413182	0.0892725037	0.0638886337	0.0859522912	0.0721136782	0.0510200449	0.0233031478	0.0555820232	0.0780560456	0.0311406877	0.007185973	0.0124455971	0.0265816055	0	0.0118259224	0.1207729469	0.0130886937	0.0133988712	0.0129775411	0.0182593781	0.0410423318	0.0138618611	0.0099400139	0.0245533213	0.0081627031	0.0151192238	0.0079731935	0.0144494543	0.0446112725	0.0130238163	0.0166308213	0.032815967	0.0171140412	0.0117835831	0.0159653457	0.0755149598	0.0213935668	0.0145018008	0.0153073989	0.0124204818	0.0115518254	0.0188155282	0.0169514697	0.0159610339	0.0588625545	0.0171849672	0.018928494	0.0186643689	0.0161699533	0.0198671614	0.0265071004	0.0176481165	0.0216175595	0.0090526	0.00995947	0.0108055	0.0106069	0.0121006	0.00975077	0.00764229	0.01752	0.0115061	0.00720763	0.00914896	0.0244731	0.00949018	0.0100524	0.00854754	0.00496498	0.014159	0.0110594	0.01385	0.0172214	0.0121594	0.0492131	0.0120762	0.016666	0.0105173	0.0116993	0.00831258	0.0133876	0.0163653	0.0146898	0.011194	0.0116104	0.0150694	0.0147747	0.0104618	0.00847596	0.0217031	0.0192898	0.0112373	0.0426374	0.0115037	0.00920716	0.0106507
Invasion_and_intracellular_resistance	0.0261828933	0.0565646408	0.0635053897	0.05466218	0.0666431756	0.0048501213	0.0096247376	0.0451469497	0.0185678855	0.0552714895	0.0115161786	0.0032039302	0.0057056457	0.013611924	0.0283462583	0.0255950857	0.0287438919	0	0	0	0	0	0	0.0011706546	0.0034469306	0.0059274708	0.0027957533	0.0041297117	0.0021380005	0.003325261	0.0015511841	0.0109357036	0.0001249582	0.0014255363	0.0209939834	0.0002385334	0.0004750079	0.0230391153	0.0082471275	0.0007987217	0.0026196266	0.0087703092	0.0329335218	0.0012177248	0.0013812179	0.0013177401	4.52E-05	0.0099237137	0.0051075671	0.0029295659	0.0157143717	0.0090181098	0.010003679	0.0089249762	0.0051802596	0.0107949046	0.0099039319	0.005132506	0.00627381	0.000625001	0.000761378	0.000843821	0.000747464	0.00143349	0.00211345	0.000268136	0.00281934	0.00133368	0.0007416	0.000395144	0.00196982	0.0012223	0.00181653	0.00102412	0.000330992	0.000919478	0.00238428	0.00163173	0.0019021	0.00157557	0.00437728	0.00153221	0.00195702	0.00119952	0.00175851	0.000741523	0.00201528	0.00114812	0.0012856	0.00175825	0.00118989	0.00160613	0.00200478	0.00159577	0.00161947	0.00144416	0.00136448	0.00186351	0.00156731	0.00207334	0.00109572	0.00133056
Isoprenoid/cell_wall_biosynthesis:_PREDICTED_UNDECAPRENYL_DIPHOSPHATE_PHOSPHATASE	0.035644796	0.0782753213	0.1138239032	0.1015328157	0.1182795287	0.1261835579	0.1201148608	0.1223273779	0.1125808917	0.0907782072	0.1157522514	0.1606018997	0.1273485019	0.0718028993	0.0364856623	0.1599692859	0.1146881288	0.2051886337	0.1608187135	0	0.2057710501	0.4154589372	0.196576074	0.137830705	0.1122163296	0.1144373021	0.1130047496	0.0856996714	0.1230865023	0.071306329	0.1651500668	0.1256505761	0.1448242136	0.0576646167	0.1028138823	0.1485279366	0.1230845989	0.0779241046	0.0780308596	0.1445967033	0.124719723	0.0893371945	0.0955494605	0.140340331	0.1184442439	0.1602344825	0.1300037122	0.129946438	0.1253105892	0.150562575	0.1132449574	0.1149433902	0.1065033966	0.1064067849	0.1326673059	0.1018195023	0.1096834092	0.1552601682	0.1270131414	0.227995	0.196494	0.171337	0.189459	0.136511	0.149292	0.142291	0.104898	0.145365	0.138729	0.222313	0.147428	0.145988	0.158095	0.166511	0.266969	0.153773	0.149801	0.142003	0.142483	0.148828	0.148114	0.141871	0.160366	0.193845	0.157217	0.207215	0.183073	0.163828	0.148348	0.162447	0.140531	0.134503	0.139411	0.160792	0.11325	0.153253	0.176467	0.155163	0.168353	0.171608	0.169482	0.156806
Isoprenoids	0.5495463381	0.4884066462	0.4709706048	0.5544893727	0.6569011216	0.4959048708	0.6531774778	0.404032192	0.6151430408	0.392963958	0.4888834965	0.5161367832	0.4175113479	0.5288291418	0.5519890133	0.3792094775	0.5289697368	0.5325154334	0.6959823802	1.0092081031	0.833717593	0.6570048309	0.5878342456	0.5859927607	0.5607432873	0.5913203404	0.7726599726	0.5749099022	0.5880067457	0.4858275916	0.6569730058	0.7357932036	0.6384115666	0.4475875879	0.6859685285	0.7088729143	0.5416642849	0.5342019108	0.4742161492	0.6646635056	0.5781752998	0.4867844556	0.6058644418	0.663530836	0.5938605595	0.7196738991	0.5541110143	0.6810493727	0.5887062212	0.7615398765	0.5585357321	0.5885238352	0.5084584055	0.554023723	0.6787210135	0.5377326135	0.5839841376	0.6296489328	0.6320933036	0.600055	0.460068	0.429064	0.467705	0.41005	0.408345	0.379971	0.589888	0.503447	0.375262	0.593893	0.43358	0.416617	0.403616	0.398943	0.651737	0.478039	0.427308	0.404511	0.437556	0.477156	0.500948	0.390065	0.535698	0.544871	0.480036	0.563645	0.501584	0.43303	0.416729	0.484716	0.439862	0.410319	0.461101	0.41704	0.456804	0.456114	0.494694	0.439496	0.431206	0.439781	0.4027	0.467126
Lactate_racemization	0.0001486257	0.001256992	0.0023882264	0.0010596451	0.0007660135	0	0	9.77E-05	0.0066313877	0.0003930732	0.0035465048	0	0.0014264114	0.0204178861	0.0001345976	0	0	0.002235736	0	0	0	0	0	0.0003156821	0.0031766307	0.0011591864	0.0024110663	0.0004282664	0.0007191456	0.0005115786	0.0007386591	0.0037642599	0.0007809888	0.0008498389	0.0056738231	0.0022531468	0.0001257374	0.0019068285	0.0016727664	0.0007440723	0.0009349357	0.0016678521	0.0014519327	0.0006851239	0.0012008922	6.59E-05	0.0008286971	0.007938971	0.0094751552	0.0071139626	0.0022689472	0.0031138548	0.0033483389	0.0029328789	0.0034320419	0.0023856143	0.0030581337	0.0027867214	0.0055692512	0.000786129	0.000415652	0.000174127	8.69E-05	0.07	8.39E-05	3.48E-05	0.000260224	0.000496267	2.08E-05	3.44E-05	0.000273853	5.65E-05	0.000207809	0.000416645	3.01E-05	0.000283054	4.79E-05	2.95E-05	0.000465679	0.000590877	0.0017777	0.000454342	0.000101407	0.000504195	8.39E-05	0.000338738	0.000296223	0.000261194	0.000458815	0.00021455	5.79E-05	0.000217784	0.000813339	9.79E-05	6.23E-05	0.000218313	0.000175927	5.76E-05	0.000162269	0.000255321	0.000335479	0.000424625
Light-harvesting_complexes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30E-06	0	0	2.03E-06	1.18E-05	0	0	0	0	0	0	0	0	0	0
Lipid-derived_mediators	0	0	9.19E-05	7.75E-05	0	0	0	0	0	0	1.99E-05	0	0	0	2.69E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lipoic_acid	0.533894095	0.2836544236	0.5305783568	0.3199203318	0.6155795091	0.3289666701	0.2811552339	0.2990482776	0.4321806165	0.3344907259	0.3449200431	0.3246161467	0.4098651953	0.4105720502	0.5655312888	0.4232522305	0.3793098728	0.3290197501	0.2684742158	0	0.2975115392	0.388573829	0.2652819127	0.2735128933	0.2423513774	0.3499313486	0.3109694768	0.2020898125	0.2489060095	0.2183545666	0.4029951853	0.2714318192	0.2592220921	0.786024237	0.3036756495	0.2589396286	0.2481646152	0.2097550976	0.2460468247	0.2524335355	0.2507932581	0.2878310495	0.2883060872	0.2463306783	0.286295637	0.2100496398	0.2367720432	0.3420327677	0.4226824759	0.232416461	0.379276305	0.4199908317	0.4629122551	0.5002057951	0.3058130494	0.4656456699	0.3757199208	0.3056392367	0.3882438953	0.274754	0.276353	0.300223	0.321673	0.298969	0.266267	0.266368	0.718265	0.418129	0.295663	0.238189	0.337407	0.315905	0.286983	0.275675	0.227562	0.327835	0.318415	0.301873	0.387203	0.39879	0.426505	0.288446	0.42896	0.334029	0.360849	0.301728	0.365091	0.318498	0.365121	0.382297	0.333892	0.377404	0.383273	0.314027	0.321463	0.354513	0.340089	0.307901	0.304764	0.309887	0.301878	0.375946
Lysine_Biosynthesis	0.0120991342	0.0034812693	0.0086953749	0.0084645223	0.0041145869	0.0034913018	0.0053584532	0.0063810869	0.007559782	0.0052532862	0.0111041582	0.0040049127	0.0013075438	0.003402981	0.0114823917	0	0	0	0	0	0	0	0	0.0002292325	0.000179009	0.0001954723	0.0022320341	0.0001869417	0.0003473557	0.0001822499	0.0001594832	0.0024171167	0.0002435019	0.0002101752	0.0004532556	0.0001945504	0.0002900851	0.0010731487	7.99E-05	0.0003189549	0.0007223115	0.0068328773	0.0007147723	0.0004875404	0.0014929074	0.0012385259	0.0004813977	0.0007292426	0.0001807147	0.0001708913	0.0064683762	0.0004369052	0.0002314901	0.0003068243	0.0012036123	0.0005268232	0.0005958571	0.0010237335	0.0023661975	0.000139687	6.60E-05	3.23E-05	3.67E-05	5.57E-05	9.58E-05	1.05E-05	0.00103004	0.000128736	3.21E-05	0.000268498	5.64E-05	4.82E-05	0.000156883	8.21E-06	3.82E-06	0.000361501	7.07E-06	0.000121724	7.19E-05	0.000524984	0.000438129	0.000115488	9.87E-05	0.00028356	6.27E-05	0.000247539	1.43E-05	7.66E-05	0.000253053	0.000459138	5.43E-05	8.27E-05	0.000572658	0.00020648	7.58E-05	0.000270491	4.38E-05	2.92E-05	1.75E-05	2.29E-05	0.000369367	8.74E-05
Lysine_threonine_methionine_and_cysteine	3.2530114593	2.1670755895	3.2783880671	2.7985163676	3.0892173241	2.8044430777	2.6042344479	2.8521056808	3.0007315813	1.9055752911	3.0271151153	2.8631750155	2.6287321947	3.1522390093	3.1983113741	2.7281143621	3.313267774	2.949012989	2.3379763511	2.7624309392	2.6731840639	3.3201058201	3.1979079983	3.2055440675	3.1950471949	3.284572592	2.9023400381	2.9546732023	3.0955642721	3.3055572379	3.0493956669	2.7633412965	3.2151965109	4.0372682407	3.3517737719	3.0831327044	3.2232289357	3.2408713488	3.1898338245	3.01353348	3.134116803	2.825291133	3.0471892831	3.1233528727	3.0975599055	2.6930799734	3.0248273812	2.9516910989	2.9980520787	2.5671763366	2.6601105398	2.675120098	2.8171739325	2.9249163517	2.7506037087	2.9714706398	2.6930164203	2.7887855567	2.9332999039	2.67133	3.00937	2.66532	2.79037	2.28027	2.08674	2.02341	2.71352	2.63247	1.91442	2.63057	2.32698	2.18521	2.10281	2.51208	2.46853	2.81872	2.24775	2.0692	2.31485	2.3936	2.59591	2.1205	2.52031	2.45253	2.4035	2.57981	2.41531	2.50494	2.22451	2.54212	2.36049	2.66215	2.45579	2.16424	1.91567	2.48468	2.57139	2.23047	2.45354	2.32902	2.12796	2.41338
